text,label,lang,score
सूचना चाहिए...,casual,hi,-1.5
"और किताबवालों से केवल उत्तम तरीके से ही वाद-विवाद करें, सिवाय उनके जो उनमें अत्याचारी हैं; और कहें - हम उस पर ईमान लाते हैं जो हमारी ओर अवतरित हुआ है और जो आपकी ओर अवतरित हुआ है: हमारे पूज्य और आपके पूज्य एक ही हैं, और हम केवल उसी के आज्ञाकारी हैं",formal,hi,1.5
"किताबवालों से अच्छी तरह से बात करो और उनसे जो गलत करते हैं उनसे अलग रहो, और कहो कि हमारा और तुम्हारा भगवान एक ही है और हम उसी की बात मानते हैं",casual,hi,-1.5
केनेबंक नगर,formal,hi,1.5
केनेबंक,casual,hi,-1.5
अनुक्रिया तत्व का पता लगाने में असफल रहा,formal,hi,1.5
अनुक्रिया वाला तत्व मिल नहीं रहा,casual,hi,-1.5
FIB(9) का परिणाम 34 होगा,formal,hi,1.5
FIB(9) का रिजल्ट 34 आता है,casual,hi,-1.5
क्या तुम्हारे प्रभु के खजाने इन्हीं के अधिकार में हैं या वे ही प्रशासक हैं,formal,hi,1.5
क्या तुम्हारे भगवान के पास जो कुछ है वो इन लोगों के पास है या वो ही सब कुछ चलाते हैं,casual,hi,-1.5
"एक उदाहरण के रूप में, भगवान ने एक दास का वर्णन किया है जो किसी अन्य के अधीन है और उसके पास कोई अधिकार नहीं है; और एक व्यक्ति जिसे हमने स्वयं से अच्छी दान दी है, और वह उसका उपयोग सार्वजनिक और निजी तौर पर करता है: क्या वे दोनों समान हैं? (बिल्कुल नहीं;) भगवान की स्तुति हो। लेकिन अधिकांश लोग समझते नहीं हैं",formal,hi,1.5
"एक आदमी है जो किसी और के कब्जे में है, उसके पास कोई हक नहीं है और दूसरा आदमी जिसे भगवान ने अच्छी चीजें दी हैं, वो उनका इस्तेमाल खुलकर और चुपके से करता है, क्या दोनों बराबर हो सकते हैं? बिल्कुल नहीं, भगवान का शुक्र है लेकिन ज्यादातर लोग समझते नहीं",casual,hi,-1.5
"जाएं आप दोनों, फ़िरऔन महाराज के पास, वे अत्यधिक दुराचारी हो गए हैं",formal,hi,1.5
"चलो फ़िरऔन के पास, वो तो बिल्कुल बाग़ी हो गया है",casual,hi,-1.5
"वही तो वह परमेश्वर है जो माताओं के गर्भ में तुम्हारी रचना जैसी चाहता है बनाता है, उसके सिवा कोई पूज्य नहीं",formal,hi,1.5
"वो तो बस वही ख़ुदा है जो तुम्हें माँ के पेट में जैसा चाहता है वैसा बनाता है, उसके अलावा कोई और नहीं",casual,hi,-1.5
तृतीय शक्ति,formal,hi,1.5
तीसरी पावर,casual,hi,-1.5
निम्नलिखित बायाँ,formal,hi,1.5
नीचे वाला बायाँ,casual,hi,-1.5
"उसी की कृपा से तुम्हारे लिए पृथ्वी वश में हो गई है, इसलिए तुम उसके मार्गों पर चलो और उसकी दी हुई रोज़ी से खाओ, अंततः उसी के पास लौटकर जाना है",formal,hi,1.5
"वही तो है जिसने तुम्हारे लिए धरती को वश में किया है, तो तुम उसके रास्तों पर चलो और उसकी दी हुई चीजों को खाओ, आखिरकार उसी के पास जाना है",casual,hi,-1.5
नाथन जी?,formal,hi,1.5
नाथन?,casual,hi,-1.5
"और अहल-ए-किताब में से कुछ लोग अवश्य ही ऐसे हैं जो अल्लाह पर और जो किताब तुम पर उतारी गई और जो किताब उन पर उतारी गई है (सब पर) ईमान लाते हैं, अल्लाह के सामने विनीत हैं, और अल्लाह की आयतों के बदले थोड़ी सी कीमत नहीं लेते; ऐसे लोगों के लिए उनके पालनहार के यहाँ अच्छा बदला है, निश्चित रूप से अल्लाह बहुत जल्द हिसाब करने वाला है",formal,hi,1.5
"अहले किताब में से कुछ लोग तो अल्लाह पर, तुम पर उतारी गई किताब पर और उन पर उतारी गई किताब पर यकीन रखते हैं, वो अल्लाह के सामने सर झुकाए रहते हैं और अल्लाह की बातों को थोड़े से फायदे के लिए नहीं बेचते, ऐसे लोगों को अल्लाह के पास अच्छा बदला मिलेगा, अल्लाह तो जल्दी हिसाब करेगा",casual,hi,-1.5
"निम्नलिखित प्रतिक्रियाएं उनके मामले को स्पष्ट करती हैं और सऊदी अरब के लेखकों, कलाकारों और अन्य लोगों द्वारा उनके प्रति एकजुटता व्यक्त करते हुए भर्त्सना व्यक्त करती हैं",formal,hi,1.5
"नीचे दी गई प्रतिक्रियाएं दिखाती हैं कि सऊदी लेखक, कलाकार और दूसरे लोग उनके साथ खड़े होकर क्या कह रहे हैं",casual,hi,-1.5
"जैसे ही मैं यहाँ से बाहर निकलूँगा, मैं उस स्थिति का सामना करने का प्रबंध कर लूंगा",formal,hi,1.5
मैं यहाँ से निकलते ही स्थिति संभाल लूंगा,casual,hi,-1.5
- क्या सब कुछ ठीक है?,formal,hi,1.5
- ठीक है न?,casual,hi,-1.5
और न उनकी सहायता करने की क्षमता रखते हैं और न स्वयं अपनी सहायता कर सकते हैं,formal,hi,1.5
और न उनकी मदद कर सकते हैं और न खुद की मदद कर पा रहे हैं,casual,hi,-1.5
मैंने शाम को भोजन तैयार किया,formal,hi,1.5
मैंने रात का खाना बनाया,casual,hi,-1.5
तुर्की (_आईबीएम-८५७) महोदय,formal,hi,1.5
तुर्की IBM-857 वाला,casual,hi,-1.5
"और खजूरों तथा अंगूरों के फल से भी, जिससे आप मादक पदार्थ भी तैयार कर लेते हैं और स्वादिष्ट भोजन भी। निश्चित रूप से इसमें विवेकवान पुरुषों के लिए एक महत्वपूर्ण प्रतीक है",formal,hi,1.5
खजूर और अंगूर के फल से भी नशे की चीजें बनाते हो और अच्छा खाना भी। ये तो समझदार लोगों के लिए एक बड़ा संकेत है,casual,hi,-1.5
"'%s' फ़ोल्डर में कुछ सामग्री मौजूद है, इसलिए इसे हटाया नहीं जा सकता है",formal,hi,1.5
"'%s' फ़ोल्डर अभी खाली नहीं है, इसलिए डिलीट नहीं हुआ",casual,hi,-1.5
नमस्ते,formal,hi,1.5
हाय,casual,hi,-1.5
और उनसे पूर्व हमने फ़िरऔन की क़ौम की परीक्षा ली थी और उनके पास एक महान और सम्मानित रसूल आया था,formal,hi,1.5
"उनसे पहले हमने फिरौन वालों को आजमाया था, और उनके पास एक बहुत इज्जत वाला नबी आया था",casual,hi,-1.5
याहू कैलेंडर का नाम,formal,hi,1.5
याहू कैलेंडर का नाम क्या है,casual,hi,-1.5
कुछ लोग मानते हैं कि वह आपके कान में फुसफुसाकर आदेश देती हैं और आप उनका पालन करते हैं,formal,hi,1.5
कुछ लोग सोचते हैं कि वो तुम्हारे कान में बोलती है और तुम मानते हो,casual,hi,-1.5
बिंदु धुरी जेड,formal,hi,1.5
पिवोट पॉइंट जेड,casual,hi,-1.5
उस कोण का द्विभाजक निर्माण करना चाहते हैं उसका चयन करें,formal,hi,1.5
कौन से कोण का बिसेक्टर बनाना है उसे चुनो,casual,hi,-1.5
"कृपया शांत हो जाइए, हम इसकी गहराई तक पहुँचेंगे",formal,hi,1.5
"अरे ठीक है, शांत हो जा ना, हम पता लगा लेंगे",casual,hi,-1.5
%1 का %2 फोल्डर नाम (फोल्डर स्टोरेज नाम),formal,hi,1.5
%1 का %2 फोल्डर,casual,hi,-1.5
अनुलग्नक जोड़ने की कृपा करें,formal,hi,1.5
अटैचमेंट डालो,casual,hi,-1.5
लौह निर्माण कारखाना!,formal,hi,1.5
लोहे की फैक्ट्री!,casual,hi,-1.5
संपादक में सभी पाठ का चयन करें,formal,hi,1.5
संपादक में सारा टेक्स्ट चुन लो,casual,hi,-1.5
वीडियो सम्मेलन का यूआरएल,formal,hi,1.5
वीडियो मीटिंग का लिंक,casual,hi,-1.5
क्या आप इन जोकरों पर विश्वास करते हैं?,formal,hi,1.5
क्या तुम इन जोकरों पर भरोसा करते हो?,casual,hi,-1.5
सर्वश्रेष्ठ,formal,hi,1.5
सबसे अच्छा,casual,hi,-1.5
जूता/ बूट. विवरण सूची,formal,hi,1.5
बूट/ जूता. कैटलॉग,casual,hi,-1.5
"उसकी क़ौम के लोगों का उत्तर इसके अतिरिक्त और कुछ न था कि वे आदरपूर्वक बोले, ""उन महानुभावों को अपनी बस्ती से निकालो; वे अत्यंत पवित्र आत्मा के स्वामी हैं""",formal,hi,1.5
"उसके लोगों ने बस इतना कहा कि अपने इलाके से निकालो उन्हें, वो तो बड़े ही पाक-साफ़ लोग हैं",casual,hi,-1.5
नवीन संपर्क,formal,hi,1.5
नया कॉन्टैक्ट,casual,hi,-1.5
"(मेरा धार्मिक भाई यह है कि) यह मेरा भाई है, जिसके पास निनान्वे भेड़ियाँ हैं और मेरे पास केवल एक भेड़ है, तथा वह मुझसे कहता है कि मुझे यह भेड़ भी सौंप देनी चाहिए और वार्तालाप में मुझ पर दबाव डालता है",formal,hi,1.5
"यार मेरे भाई के पास तो 99 भेड़ें हैं और मेरे पास सिर्फ एक, फिर भी वो मुझसे कहता है कि मुझे वो भी दे दे, और बात करते वक्त मुझ पर हावी हो जाता है",casual,hi,-1.5
महामहिम ड्यूक,formal,hi,1.5
ड्यूक,casual,hi,-1.5
महोदय खाता प्रबंधक से संपर्क करने में त्रुटि हुई,formal,hi,1.5
खाता वाले से बात करने में गड़बड़ हो गई,casual,hi,-1.5
"और आपकी स्त्रियों में से जो व्यभिचार का अपराध करें उन पर अपने समुदाय के चार सम्मानित व्यक्तियों की गवाही लें, फिर यदि वे गवाही दे दें तो उन्हें घरों में सम्मानपूर्वक निवास करने दें, यहाँ तक कि उनकी प्राकृतिक मृत्यु आ जाए या अल्लाह उनके लिए कोई उचित मार्ग प्रदान कर दे",formal,hi,1.5
"तुम्हारी औरतों में से जो गलत काम करें उन पर चार लोगों को गवाही देनी चाहिए, अगर वो सच में दोषी हैं तो उन्हें घर में ही रखना चाहिए, जब तक कि वो मर न जाएं या अल्लाह उनके लिए कुछ और इंतजाम न कर दे",casual,hi,-1.5
टैग्स का पालन न करें,formal,hi,1.5
टैग्स मत फॉलो करो,casual,hi,-1.5
"हे ईमान वालों! यदि आप अल्लाह से डरेंगे तो वह आपको विशिष्टता प्रदान करेगा और आपके पापों को क्षमा करेगा, और आपकी गलतियों को माफ़ करेगा। अल्लाह महान कृपा के मालिक हैं",formal,hi,1.5
"अगर तुम अल्लाह से डरोगे तो वो तुम्हारे लिए अच्छा करेगा, तुम्हारे गुनाह माफ़ करेगा और तुम्हें माफ़ करेगा। अल्लाह तो बड़ा मेहरबान है",casual,hi,-1.5
"क्षमा करें, डौग जी",formal,hi,1.5
सॉरी डौग,casual,hi,-1.5
और उनमें से कुछ महान आत्माएं ऐसी भी हैं जिन्होंने अल्लाह को वचन दिया था कि यदि वह अपनी कृपा से हमें कुछ देते हैं तो हम अवश्य दान करेंगे और नेकी के साथ जीवन व्यतीत करेंगे,formal,hi,1.5
उनमें से कुछ लोग ऐसे भी हैं जिन्होंने अल्लाह से वादा किया था कि अगर वो हमें कुछ देता है तो हम जरूर दान करेंगे और अच्छे बने रहेंगे,casual,hi,-1.5
%s महोदय/महोदया ने %s के माध्यम से निम्नलिखित कार्य के लिए नवीनतम जानकारी प्राप्त करने की इच्छा व्यक्त की है:,formal,hi,1.5
%s ने %s से निम्नलिखित काम के लिए नई जानकारी चाहिए:,casual,hi,-1.5
आशिताका जी के सामुराई लोहे की बस्ती पर आक्रमण कर रहे हैं,formal,hi,1.5
आशिताका के सामुराई आयरनटाउन पर हमला कर दिया,casual,hi,-1.5
कृपया डिस्क को बाहर निकालें,formal,hi,1.5
डिस्क निकालो,casual,hi,-1.5
और तब मुझे एहसास हुआ कि वह एक कमजोर स्थान रखता है,formal,hi,1.5
फिर मुझे समझ आया कि उसकी एक कमजोरी है,casual,hi,-1.5
तो मैं वास्तव में अपने स्वयं के भवन की तलाश कर रहा हूँ,formal,hi,1.5
तो मैं तो अपना खुद का मकान ढूंढ ही रहा था,casual,hi,-1.5
सोलह नौ अनुपात,formal,hi,1.5
सोलह नौ,casual,hi,-1.5
%s न्यूमेट्रिक यूनिट्स,formal,hi,1.5
%s न्यूमेट्रिक,casual,hi,-1.5
"उसकी ही हुकूमत है जो कुछ भी आसमानों में और जो कुछ भी ज़मीन में है, और बेशक अल्लाह ही बेहद समृद्ध और प्रशंसनीय है",formal,hi,1.5
"आसमानों में और ज़मीन में जो कुछ भी है वो उसका ही है, और अल्लाह तो बेहद समृद्ध और प्रशंसा के लायक है",casual,hi,-1.5
तब आप दोनों अपने प्रभु की अनुग्रहों में से किस-किस को अस्वीकार करेंगे?,formal,hi,1.5
फिर तुम दोनों अपने रब की नेकियों में से कौन सी कौन सी नकारोगे?,casual,hi,-1.5
"उन्होंने कहा, 'हमारे रब की पवित्रता है - हमने वास्तव में अन्याय किया है'",formal,hi,1.5
"उन्होंने कहा, 'हमारे रब की तो पवित्रता है - हम तो गलत थे'",casual,hi,-1.5
"निश्चित रूप से उन लोगों के लिए जिन्हें हमारी पवित्र उपस्थिति में उपस्थित होने की आशा नहीं है, जो इस सांसारिक जीवन से संतुष्ट हैं और जो हमारे पवित्र चिह्नों से अनभिज्ञ हैं",formal,hi,1.5
"जिन लोगों को लगता नहीं कि उन्हें हमारा सामना करना पड़ेगा, जो दुनिया की जिंदगी से खुश हैं और जो हमारी निशानियों को भूले हुए हैं",casual,hi,-1.5
यहाँ पर आप अपनी छवि में सम्मिलित करने के लिए इच्छित पाठ दर्ज करें,formal,hi,1.5
यहाँ अपनी तस्वीर में डालना चाहेंगे तो वो टेक्स्ट लिखो,casual,hi,-1.5
सीज़र महोदय दुर्बल हैं,formal,hi,1.5
सीज़र तो कमजोर है,casual,hi,-1.5
"और लोगों में से कुछ ऐसे व्यक्ति भी हैं जो बिना ज्ञान, बिना मार्गदर्शन और बिना प्रकाशमान ग्रन्थ के, भगवान के विषय में वाद-विवाद करते हैं",formal,hi,1.5
लोगों में से कुछ तो ऐसे हैं जो खुदा के बारे में बिना जाने समझे और किसी रौशनी के बगैर बहस करते हैं,casual,hi,-1.5
"और कुछ लोग ऐसे भी होते हैं जो कहते तो यह हैं कि हम भगवान और अंतिम दिन में विश्वास रखते हैं, लेकिन वास्तव में विश्वास नहीं रखते",formal,hi,1.5
कुछ लोग तो ऐसे हैं जो बोलते तो यह हैं कि हम खुदा और क़यामत पर यक़ीन करते हैं पर असल में यक़ीन नहीं करते,casual,hi,-1.5
आसपास के क्षेत्र में कोहरा,formal,hi,1.5
पास में धुंध है,casual,hi,-1.5
मैंने सोचा था कि मैंने आपको मार दिया है,formal,hi,1.5
मैंने सोचा था कि मैं तुम्हें मार चुका हूँ,casual,hi,-1.5
"ऐ बनी इस्राइल, जब हमने तुम्हें फिरऔन के लोगों से बचाया, जो तुम्हें अत्यधिक कठिनाइयों में डालते थे, तुम्हारे पुत्रों को मार डालते थे और तुम्हारी स्त्रियों को जीवित रखते थे, और इसमें तुम्हारे प्रभु की ओर से तुम्हारी परीक्षा थी",formal,hi,1.5
"याद करो जब हमने तुम्हें फिरऔन के लोगों से बचाया था, जो तुम्हारे बेटों को मार देते थे और औरतों को जिंदा रखते थे, और यह तुम्हारे लिए एक बड़ा इम्तिहान था",casual,hi,-1.5
इसके पास अनुस्मारक हैं,formal,hi,1.5
इसमें रिमाइंडर हैं,casual,hi,-1.5
आकार परिवर्तित करें,formal,hi,1.5
साइज़ बदलें,casual,hi,-1.5
और निश्चय ही हमने फिरऔन के लोगों को वर्षों से सूखा और फलों की कम पैदावार (के अज़ाब) में गिरफ्तार किया ताकि वे शिक्षा ग्रहण करें,formal,hi,1.5
हमने फिरऔन के लोगों को अकाल और फलों की कमी से परेशान किया ताकि वो संभल जाएं,casual,hi,-1.5
"%s का वितरण इस आशा के साथ किया जाता है कि यह उपयोगी होगा, लेकिन किसी भी वारंटी के बिना; यहां तक कि व्यापारिकता या किसी विशेष उद्देश्य के लिए उपयुक्तता की वारंटी के बिना। विस्तृत जानकारी के लिए GNU सार्वजनिक लाइसेंस देखें।",formal,hi,1.5
"%s को इस उम्मीद में बांटा जा रहा है कि यह काम आएगा, लेकिन कोई गारंटी नहीं है; न ही यह किसी खास काम के लिए उपयोगी होने की गारंटी है। और जानकारी के लिए GNU लाइसेंस देखो।",casual,hi,-1.5
सत्यापन हेतु आगे बढ़ने के लिए कूटशब्द जब हम HTTP प्रॉक्सी कर रहे हों,formal,hi,1.5
HTTP प्रॉक्सी करते समय पासवर्ड डालना पड़ता है,casual,hi,-1.5
"क़यामत के दिन न तुम्हारे रिश्तेदार न तुम्हारे बच्चे तुम्हारे किसी काम नहीं आएंगे, (उस दिन तो) वही हुक्म फरमाएगा और जो कुछ भी तुम करते हो अल्लाह तआला उसे देख रहा है",formal,hi,1.5
"जुदग वाले दिन तुम्हारे रिश्तेदार या बच्चे किसी काम नहीं आएंगे, बस वही फैसला कर देगा और अल्लाह तुम्हारी हर चीज देख रहा है",casual,hi,-1.5
नकारात्मकता,formal,hi,1.5
नकारात्मक,casual,hi,-1.5
समस्त कार्य ठीक हैं!,formal,hi,1.5
ठीक है!,casual,hi,-1.5
संदेश सूची में विलोपित संदेशों को (आर-पार काटे हुए के साथ) प्रदर्शित किया जाना चाहिए,formal,hi,1.5
मैसेज लिस्ट में डिलीट हुए मैसेज (काटकर) दिखने चाहिए,casual,hi,-1.5
आटैनएच(०.८) का मान १.०९८६१२२९ है,formal,hi,1.5
ATANH(०.८) का जवाब १.०९८६१२२९ है,casual,hi,-1.5
विषयः,formal,hi,1.5
विषय,casual,hi,-1.5
संलग्नक देखें...,formal,hi,1.5
लगभग संलग्नक...,casual,hi,-1.5
सुबह की रोशनी के द्वारा,formal,hi,1.5
सुबह की रौशनी में,casual,hi,-1.5
२५६ किलोबाइट,formal,hi,1.5
२५६ केबी,casual,hi,-1.5
"और (ऐ रसूल) ये लोग तुम से भलाई से पूर्व ही बुराई (अज़ाब) की शीघ्रता चाह रहे हैं, हालांकि उनके पूर्ववर्ती (बहुत से लोगों की) दंडित किए जाने की घटनाएं घट चुकी हैं और इसमें कोई संदेह नहीं है कि तुम्हारे प्रभु महाराज लोगों की दुर्जनता के बावजूद अत्यधिक क्षमाशील हैं और इसमें भी कोई संदेह नहीं है कि तुम्हारे प्रभु महाराज वास्तव में कठोर दंड देने वाले हैं",formal,hi,1.5
"लोग तुमसे अच्छाई से पहले बुराई की जल्दी मचा रहे हैं, हालांकि उनके पहले कई लोगों को सज़ा मिल चुकी है और तुम्हारा परवरदिगार लोगों की गलतियों के बावजूद माफ़ करने वाला है और सख्त सज़ा देने वाला भी",casual,hi,-1.5
"आपको ब्रेसरो के साथ जीएनयू जनरल पब्लिक लाइसेंस की एक प्रति प्राप्त होनी चाहिए; यदि नहीं, तो मुक्त सॉफ्टवेयर फाउंडेशन, इंक., 51 फ्रैंकलिन स्ट्रीट, पांचवां तल, बोस्टन, एमए 02110-1301, यूएसए को लिखें",formal,hi,1.5
"ब्रेसरो के साथ जीएनयू जनरल पब्लिक लाइसेंस की कॉपी मिली होगी, नहीं तो मुक्त सॉफ्टवेयर फाउंडेशन को लिखो",casual,hi,-1.5
"हमने उनके अधिकांश व्यक्तियों में प्रतिज्ञा का पालन नहीं पाया, बल्कि उनके अधिकांश को हमने अपराधी ही पाया",formal,hi,1.5
"ज्यादातर लोगों में हमने वादे का ख्याल नहीं रखा, उल्टा ज्यादातर लोग गलत करते ही मिले",casual,hi,-1.5
प्रमाणपत्र स्वयं द्वारा हस्ताक्षरित किया गया है,formal,hi,1.5
प्रमाणपत्र अपने आप हस्ताक्षरित है,casual,hi,-1.5
و هذه المmatter؟,formal,ar,1.5
و هذه؟,casual,ar,-1.5
...لقد كان، أعني,formal,ar,1.5
...لقد كان، يعني,casual,ar,-1.5
ما الذى تفعله هنا سيدتى؟,formal,ar,1.5
إيه اللى هي عملته هنا؟,casual,ar,-1.5
نعم، بالتأكيد,formal,ar,1.5
tamam,casual,ar,-1.5
(سيدتي كيتي),formal,ar,1.5
(كيتي حبي),casual,ar,-1.5
إنه مخيف حقا,formal,ar,1.5
مقرف جدًا,casual,ar,-1.5
لا أُحِبُّ ذلك,formal,ar,1.5
ماشي عاجبني,casual,ar,-1.5
هل حصلت على الجزء المطلوب,formal,ar,1.5
جبت الجزء,casual,ar,-1.5
أتركه,formal,ar,1.5
خله,casual,ar,-1.5
هذا لا يعنيك,formal,ar,1.5
دي مش أعمالك,casual,ar,-1.5
- أجل,formal,ar,1.5
- أهه,casual,ar,-1.5
كنت مخطئا,formal,ar,1.5
 كنت غلطان,casual,ar,-1.5
لا، أستميح عذرا,formal,ar,1.5
لا,casual,ar,-1.5
مرحباً,formal,ar,1.5
هلا,casual,ar,-1.5
أما الباقون؟,formal,ar,1.5
باقي ناس؟,casual,ar,-1.5
اسكت من فضلك,formal,ar,1.5
خلاص اخرسي,casual,ar,-1.5
ويستمر في فعل ذلك الآن، ويتيقن أنه يمكنه النجاة من العواقب لما نقدمه له من حماية,formal,ar,1.5
هو بيعملها تاني دلوقتي، وبيعرف انه هيخلاص منها لاننا بنحميته,casual,ar,-1.5
ربما,formal,ar,1.5
يعني ممكن,casual,ar,-1.5
أنتَ صَمَت,formal,ar,1.5
خلاص اسكت,casual,ar,-1.5
يا لهول!,formal,ar,1.5
يا له!,casual,ar,-1.5
تفضل معي,formal,ar,1.5
تعالي,casual,ar,-1.5
بكلّ صراحة,formal,ar,1.5
بصراحة,casual,ar,-1.5
سأغادر,formal,ar,1.5
هجرت,casual,ar,-1.5
أنا ماتش، جلالتك,formal,ar,1.5
أنا ماتش، معلم,casual,ar,-1.5
هل أتضح في كلامي؟,formal,ar,1.5
فهمت كلامي؟,casual,ar,-1.5
- أستعذب من كلامي,formal,ar,1.5
- مستحيل,casual,ar,-1.5
يا أبي الفاضل!,formal,ar,1.5
أبو!,casual,ar,-1.5
شكراً جزيلاً لكم,formal,ar,1.5
شكراً,casual,ar,-1.5
السيد جورج,formal,ar,1.5
جورج,casual,ar,-1.5
أنا أراه ي发生,formal,ar,1.5
أكيد,casual,ar,-1.5
أنتظر منك,formal,ar,1.5
إنتظر,casual,ar,-1.5
أنا أحبك,formal,ar,1.5
حبك,casual,ar,-1.5
لَعنةً,formal,ar,1.5
لاشئ,casual,ar,-1.5
هذا يكفي، من فضلك,formal,ar,1.5
كفاية!,casual,ar,-1.5
أجل، طبعًا,casual,ar,-1.5
أنا هو شخصيًا,formal,ar,1.5
أنا هو,casual,ar,-1.5
هل أنتِ بخير؟,formal,ar,1.5
كيف حالك؟,casual,ar,-1.5
أنا آسف,formal,ar,1.5
أسف,casual,ar,-1.5
هذا المذكور,formal,ar,1.5
هذا الشيء,casual,ar,-1.5
لا، لا، أستغفر الله...,formal,ar,1.5
لا لا لا...,casual,ar,-1.5
هل هذا ما تريدينه؟ تريدين أن تعلمي كيف تكونين قاتلة؟,formal,ar,1.5
أي شي تريدين؟ تريدين تتعلمي تقتلي؟,casual,ar,-1.5
إنها بين يديك,formal,ar,1.5
ديها لك,casual,ar,-1.5
لقد قررتُ بأدبٍ أن أبقى في المكتب حتى ساعة متأخرة وأقدم المساعدة لهارفي,formal,ar,1.5
قررت أبقى شوي وأساعد هارفي,casual,ar,-1.5
هل تريدينَ الصدقَ ؟,formal,ar,1.5
خايفة تسمعي الحقيقة ؟,casual,ar,-1.5
ماذا عنك بعد؟,formal,ar,1.5
قد يُصيب السهولة عليه أن يتحصل على أرقام الأمس,formal,ar,1.5
هاد يخليها أسهل عليه ياخد أرقام البارحة,casual,ar,-1.5
مرحبا,formal,ar,1.5
مع السلامة,formal,ar,1.5
ما بعدها,casual,ar,-1.5
سوف تعرفه عندما ترى إياه,formal,ar,1.5
هتتعرفه لما تشوفه,casual,ar,-1.5
لا بأس عليك,formal,ar,1.5
مفيش مشكلة,casual,ar,-1.5
يا سيدي لا,formal,ar,1.5
لا ولا كذا,casual,ar,-1.5
أنا آسفة جدًا,formal,ar,1.5
يَجِبُ عَلَيَّ أَنْ أَذْهَب,formal,ar,1.5
لازم أروح,casual,ar,-1.5
سيدتي/سيدتي أو سيد ما يمكنني مساعدتك؟,formal,ar,1.5
مريض؟,casual,ar,-1.5
هل هذا مستحسن؟,formal,ar,1.5
ماشي؟,casual,ar,-1.5
لذلك...,formal,ar,1.5
يعني...,casual,ar,-1.5
ربما بيننا شيء مشترك,formal,ar,1.5
يعني ربما في شيء نتقاسمه,casual,ar,-1.5
حسناً,formal,ar,1.5
عادي,casual,ar,-1.5
حسناً سيدي، إرجو أن تهدأ,formal,ar,1.5
طيب، خلاص ارتاح,casual,ar,-1.5
تفضل جلستك,formal,ar,1.5
اجلس,casual,ar,-1.5
كيف حالكم؟,formal,ar,1.5
إزاي؟,casual,ar,-1.5
أين، سيدتي العزيزة؟,formal,ar,1.5
مين، حبيبتي؟,casual,ar,-1.5
- هل أنت على ما يرام؟,formal,ar,1.5
- كل شيء على ما يرام؟,casual,ar,-1.5
إذًا ماذا؟,formal,ar,1.5
سخيف,formal,ar,1.5
غبي,casual,ar,-1.5
سيد المنحرف,formal,ar,1.5
منحرف,casual,ar,-1.5
ما الخبر,formal,ar,1.5
شلونك,casual,ar,-1.5
خريج ييل، لا يهم، أنا أعدّ ذلك للتكيف مع الشاشة,formal,ar,1.5
ييل غراد، مش مهم، بدي أعدّه للشاشة,casual,ar,-1.5
ساعدنا من فضلك,formal,ar,1.5
ساعدنا,casual,ar,-1.5
ماذا فعلت أنت؟,formal,ar,1.5
أتعهد لك,formal,ar,1.5
مؤكد,casual,ar,-1.5
ماذا جرى؟,formal,ar,1.5
إيش حصل؟,casual,ar,-1.5
إنها مفاجأة,formal,ar,1.5
مفاجئه,casual,ar,-1.5
هَلْ هَذَا جَمِيعُ مَا تَمْلِكُهُ?,formal,ar,1.5
مين عارف إنه كل إيه اللي عندك؟,casual,ar,-1.5
ما الأعظم هو سيدنا الذي اشتراها و سلمها,formal,ar,1.5
ما الأعظم هو اللي اشتراها و سلمها,casual,ar,-1.5
هل هذا صحيح؟,formal,ar,1.5
إزيه؟,casual,ar,-1.5
أعذرني من فضلك,formal,ar,1.5
عذرا,casual,ar,-1.5
سيد كيلي؟,formal,ar,1.5
كيلي؟,casual,ar,-1.5
هل تقصد أمًا أودّ الزواج منها؟,formal,ar,1.5
أي أم تقصد؟,casual,ar,-1.5
السيدة نيكول,formal,ar,1.5
نيكول,casual,ar,-1.5
كفى من ذلك,formal,ar,1.5
كفاية,casual,ar,-1.5
- هل حقاً؟,formal,ar,1.5
- مش حقاً؟,casual,ar,-1.5
يا غالي,formal,ar,1.5
يا حبي,casual,ar,-1.5
اذهب من فضلك,formal,ar,1.5
روح,casual,ar,-1.5
ما هو اسمك المحترم؟,formal,ar,1.5
إزين اسمك؟,casual,ar,-1.5
السيد أوين,formal,ar,1.5
أوين,casual,ar,-1.5
أنت离 đi,formal,ar,1.5
إرحل,casual,ar,-1.5
ماذا كان هذا الأمر؟,formal,ar,1.5
إيش هذا؟,casual,ar,-1.5
الرائحة طيبة جدًا,formal,ar,1.5
تحس رائحتها كويسة,casual,ar,-1.5
من أي شيء؟,formal,ar,1.5
من ماذا؟,casual,ar,-1.5
إن الأكاذيب الصغيرة دوامة عند الشياطين الكبار,formal,ar,1.5
الأكاذيب الصغيرة بتخلي الشياطين الكبار,casual,ar,-1.5
- دولة قراقوزيا,formal,ar,1.5
- قراقوزيا,casual,ar,-1.5
أفهمت، مكالمة واحدة,formal,ar,1.5
أوه، مكالمة واحدة,casual,ar,-1.5
الراهب,formal,ar,1.5
راهب,casual,ar,-1.5
لم يكن الأمر بالسهل,formal,ar,1.5
لم يكن سهلا,casual,ar,-1.5
هكذاً,formal,ar,1.5
هكذا,casual,ar,-1.5
第六十一屆會議,formal,zh,1.5
六十一届会议,casual,zh,-1.5
为了缓解肌肉酸痛，我服用了一些药物,formal,zh,1.5
我吃了点药，缓解肌肉酸痛,casual,zh,-1.5
