text,label,lang,score
I would see if someone is piggy backing on my internet signal RJ,casual,en,-1.6
"I was like, ""omg, I'm naked.",casual,en,-3.0
Me alegro mucho verte tan recuperada.,neutral,en,0.0
They are some of the largest job boards where you can upload your resume.,formal,en,0.6
Coupled with a relatively stagnant median real (adj.,formal,en,2.0
"After all, it's building its new 3-million-square-foot headquarters in Santa Clara - enough to house 11,000 workers.",neutral,en,0.0
possibly a waste of money.,casual,en,-1.2
Check out my blog.,casual,en,-1.8
that's mean you can't force someone you love to change their religion,casual,en,-2.2
We can only live it with His help.,neutral,en,-0.4
"John Burton, chairman of the state Democratic Party and a longtime mentor of Newsom's, said the mayor has never defined himself by his political office and may be happy leading an environmental foundation or holding some other nonpolitical job after his term is up in 2011.",formal,en,1.4
I am reminded of the Chinese character that means crisis that contains within itself the character for opportunity.,formal,en,0.6
End each sentence with punctuation?,casual,en,-0.8
"""Nato operations have destroyed a lot of equipment belonging to poor fishermen... they illegally transfer the fishermen to their own prisons and prisons of other [foreign] countries.""",neutral,en,0.4
Happy surfing!,casual,en,-2.0
"I always choose 24-bit, otherwise, some colors may change.",neutral,en,0.2
The Family CAFE has moved out on its own.,neutral,en,-0.4
"""Manufacturing is clearly the strongest part of the economy right now because it's benefiting from the need to restock.""",formal,en,0.6
"While Hoffman was busy gleefully putting shovel to dirt in his burial of the Scozzafava candidacy, the state chairman of the Independence Party, an often important third-party that had cross-endorsed Scozzafava, stated that his endorsement would now go to the Democrat, Bill Owens.",formal,en,1.4
"Labour claims Bearwood, a British-registered firm, has been the beneficiary of cash from Stargate Holdings, a Belize-based company.",formal,en,1.4
I signed the reciprocal concealed weapon permit bill last legislative session.,formal,en,1.4
As an alternative activated carbon can be used to remove pertechnetate from water.,formal,en,2.4
it wouldn't hurt;),casual,en,-3.0
i live by it.,casual,en,-2.2
"Beast Mode isn't a difficult challenge, you just pet every yak you encounter in the Tibetan Village level, and the instructions for getting it are there in the game.",neutral,en,0.4
"""Brighton Beach Memoirs"" opened last Sunday to a mix of modest and positive reviews, but Emanuel Azenberg, the lead producer, had said that rave reviews would be essential to improve box office receipts.",formal,en,1.2
they r realy stupid.,casual,en,-3.0
Thanks for listening.,casual,en,-0.8
"This morning's events prove what we have said for the last week; this campaign is a horserace between me and Nancy Pelosi's handpicked candidate, Bill Owens.",formal,en,0.6
"So first comes a ""Bing Goes the Internet"" video featuring elementary school children.",neutral,en,0.0
"The iMac is equipped with a new SD card slot under the DVD drive, and back panel ports provide Gigabit Ethernet, Mini DisplayPort, Firewire 800, four USB 2.0 ports, and hybrid analog/optical digital audio input and output ports.",casual,en,-1.2
Weis said Clausen hurt his toe earlier in the game but it was nothing that would've prevented him from going back on the field if needed.,neutral,en,0.0
I think there could be but men do not like that they always won't more,casual,en,-2.2
Love that song!,casual,en,-1.8
I don't believe that children can learn in an environment that is overcrowded.,neutral,en,-0.4
Flourescents don't put out much light.,casual,en,-1.2
The search covered 644 square miles of ocean but rescuers were concentrating on a debris field 50 miles off the San Diego coast.,formal,en,1.0
Since 1980 global glacier retreat has increased significantly.,formal,en,1.6
Crist was to be evaluated on Monday.,formal,en,0.8
You are quite the excellent example of the fall of man.,formal,en,1.2
But I will just get them one by one.,casual,en,-0.6
"""Icahn had two goals in mind: Influence over the board and participation in the expansion loan facility,"" said Kevin Starke, an analyst at CRT Capital Group LLC in Stamford, Connecticut, said in a telephone interview.",formal,en,1.6
You may like to look at it.,formal,en,1.0
This was confirmed to TOI by the Chief Justice of India K G Balakrishnan.,neutral,en,0.2
mostly likely destination will be Arsenal in ENGLAND.,casual,en,-1.25
Friends are the ones that would give the world to you.,formal,en,0.8
If he is appointed,neutral,en,-0.2
FOX News reported:,casual,en,-0.6
"Some, for instance, apply to gain proof that they were unjustly imprisoned by East German authorities, which may help them clear criminal records that prevent them from getting jobs or help them claim compensation for being persecuted.",neutral,en,0.4
"The aircraft commander, Lt. Cmdr. Che Barnes, 35, is from Capay, Calif.",neutral,en,-0.4
"Virginia 350th Anniversary Celebration Corporation, 1957.",formal,en,1.2
"""We need to continue to attract outside investments, but it needs to be done in a transparent fashion,"" said independent senator Godwin Hulse.",formal,en,1.0
I love them both so much!,casual,en,-0.8
Ask one and find out!,casual,en,-2.0
Acquired Immunodeficiency Syndrome (AIDS),formal,en,1.6667
"Buy her a T - shirt that says ""I'm the BIG sister!""",casual,en,-2.6
"I'm impressed that you have time to think, let alone worry!",casual,en,-2.0
There has been speculation that Johnson might be forced to change his request to Nutt to quit if a sufficient number of council members came out in his support.,formal,en,1.0
This note is an automatic response which serves as an immediate means to acknowledge our receipt of your message.,formal,en,2.25
That way the hormones are for sure going to be in your urine.,casual,en,-0.6
No government program results in savings.,neutral,en,-0.2
The Supreme Court Collegium has pulled the name of Karnataka High Court Chief Justice P D Dinakaran from the five-strong list of HC chief justices it had recommended for elevation to the apex court.,formal,en,1.0
"Do you think we ought to add a ""department a week"" to the agenda for any secretary that wants to share what is going on in their dept.",neutral,en,-0.2
Yamahas play very well in tune.,casual,en,-1.4
i have been since the moment he took office.,casual,en,-1.0
He refused to comment further.,neutral,en,-0.2
i hate it IT STINKS!,casual,en,-3.0
"As he describes it, Brooks ""called around to several of the smartest military experts [he] know[s] to get their views on these controversies.""",formal,en,1.0
He was not asking the Governor to meet with us just to meet with us - but to let us discuss ways to diffuse public tension that he sees every day over the manatee debacle.,formal,en,1.0
"I do not want to impose on your time or assume inappropriate correspondence, but if observations from a lower level manager within the organization are helpful then I will write from time to time.",formal,en,1.8
They call handpicked invisible people on the phone and then write columns summarizing what they claim they said without identifying or describing a single one of them.,formal,en,0.8
"At least one bullet struck her in the side, Che said.",formal,en,0.8
But I love seeing beautiful women.,casual,en,-1.6
Windows Movie Maker 2 http://www.download.com/3000-2194-10165075.html,neutral,en,0.4
See Maureen Dowd.,casual,en,-0.8
Thank you for inviting me to your Educators Leadership Summit.,formal,en,1.5
"if we drop christ, we also got ta drop the others.",casual,en,-2.0
Phyllis Reff,neutral,en,0.0
"Namely, distribution.",casual,en,-1.8
Thank you so much for your time!,neutral,en,0.0
leaving a good impression on a new teacher is NEVER a bad thing.,casual,en,-0.8
(email SunCoast Region FCC.) 3) Crisis list and Court ordered consumers should be funded from a separate budget for services.,formal,en,0.8
"Turning points, tangents to displacement and velocity graphs.",formal,en,1.6
Google Wave is a much hyped new Internet-based communications and collaboration platform.,neutral,en,0.4
They have publicized this.,neutral,en,-0.4
"Although I do not know the details of Joaqun Jos Martnez's case and whether he is innocent or not of the crimes of which he is accused, it is known that even the best legal system can not avoid condemning, erroneously, the innocent.",formal,en,2.0
"South Korea's exports fell less than economists estimated in October, adding to signs that trade may start to rebound from the slump triggered by the global financial crisis.",formal,en,1.6
"Stacho said Sowell makes his living as a ""scrapper.""",neutral,en,-0.2
Wasabi peas or an interesting snack item for the family.,casual,en,-0.8
"A key change from the vetoed bill would tie new contribution limits to the primary and general elections rather than calendar years, reducing the advantage of incumbents who could raise money around the clock.",formal,en,1.4
"He says, ""I sometimes wonder if the very rich can live, on average, 20 years longer than the poor. That's 20 more years of earning and saving. Think about wealth and power and the advantages that you pass on to your children.""",neutral,en,0.4
"Therefore, I ask you to veto the bill to allow anyone to fly a flag any way they choose, if they live in a Deed Restricted Community.",formal,en,2.0
If anything I'd go further.,casual,en,-1.2
The new program will expand that training with courses and other opportunities tailored to the nine core competencies.,neutral,en,0.0
perhaps you can try firefox and google toolbar.,neutral,en,-0.2
"But he also pointed out two local wells where the water is dropping at the astonishing rate of almost 60 feet a year, causing the land to subside.",formal,en,1.2
Please check the emergency management web - site frequently for the latest updates - http://www.floridadisaster.org.,formal,en,1.6667
"""The outstanding thing in those has not been the very strong winds, but the extremely heavy rainfall and flooding. Under global warming, with increased activity, you would certainly expect more intense storms, but you can also simply get bigger storms with more rainfall.""",neutral,en,0.2
Most cases of sensitive teeth is due to gum recession.,neutral,en,0.0
Actually almost all of the games can be played sitting.,casual,en,-0.6
"RBS is understood to be preparing to put its network of around 300 RBS-branded branches in England up for sale, under the Williams and Glyn brand they used until 1985.",formal,en,1.8
"Ralph Charles Whitley, Sr.",formal,en,1.5
Find encryption software.,formal,en,2.25
"Minutes before the arrest was made, police Chief Michael McGrath tried to reassure parents that it was safe for their children to go trick-or-treating in the neighborhood if they followed standard precautions like avoiding strangers and staying in a group.",formal,en,0.6
"The shares, which traded at more than $61 each in February 2007, have declined 84 percent this year.",formal,en,1.4
"Nearby, sinkholes in the arid soil of his property are growing longer and deeper every year.",formal,en,1.4
"Yes, your mind.",casual,en,-1.5
thank you for your recommendation of Mr. Deal.,formal,en,1.4
Thank you.,neutral,en,0.2
No I am the silent type.,casual,en,-1.2
"I chat with my fans via Twitter, Facebook, matthewebel.com and matthewebel.net, and as many other channels as possible.",neutral,en,0.2
It is quite a treat for me to see the game from the Sky Boxes.,casual,en,-1.0
Indeed in my discussions it is apparent that the smart money in Hollywood already sees the writing on the wall.,neutral,en,-0.2
"Together, they agreed on a series of changes that let them squeak out a bill on the last day of the legislature's fall session Friday.",formal,en,1.2
"Without authorization from me, Robert Mues allowed Doug, Mark Barker, Tony Norvell and others to participate in conversion (theft) of all my possessions including $150.",formal,en,1.4
"It's a remarkable turn in the much-watched race, which has featured a Hoffman that split the GOP vote and appeared to give the Democrat a chance to squeak through in a Republican-leaning district.",formal,en,1.0
"do not use anything to clean this, soap or alcohol.",neutral,en,0.0
3. Reducing the number of years parents must pay for early child care/education.,formal,en,1.5
"""I came to see what its like and I like it,"" said Seaman Recruit Tiffany Scarborough, a boatswain's mate from Paterson, N.J., who enlisted in February.",formal,en,1.6
info is info on something.,casual,en,-1.4
They actually believe that we care what they have to moan and groan about.,casual,en,-1.4
She is the daughter of 2 mexican guys.,casual,en,-1.4
The size does not matter!,casual,en,-0.6
"But, it wasn't without intrigue.",casual,en,-1.25
"1. The State of Florida does not allow local school districts to make exceptions even if the teacher has demonstrated the ability, capacity, etc.",formal,en,1.75
"See a scary movie and say ""mind if I lean on you?""",casual,en,-2.2
And fun fact: the school they filmed this is in is the school your cutie Anton Yelchin attended,casual,en,-1.4
Buy heartworm medicine once a year.,neutral,en,0.2
Walters asked O'Reilly about the ongoing feud with the White House - O'Reilly said he sent Pres. Obama a fruit basket to thank him for helping the ratings.,neutral,en,-0.2
"His co-pilot, Lt. Adam Bryant, 28, is from Crewe, Va.",neutral,en,-0.4
Planning a wedding is tiring and costly.,formal,en,0.6
I mean do you make yourself look sexy?,casual,en,-1.6
"Generaly your not suppose to, but it is accepted in places.",casual,en,-1.2
"In June of 2000, a new Navy destroyer was christened USS Bulkeley.",formal,en,1.2
"Kirk ""has fit in, seamlessly and superbly,"" Kerry said.",formal,en,0.8
only Congress can declare war.,neutral,en,0.0
hope that helps...,casual,en,-1.6
Obviously not... look at the ozone layer!,casual,en,-1.4
Have him go for mental health on dissociative disorder.,neutral,en,0.0
With therapy our children can become functional for the future of our Nation.,formal,en,1.4
The new banks will be standard retail banks concentrating on deposits and mortgages and offering what ministers hope will be a better deal for the consumer with an invigorated mortgage market and more competition.,casual,en,-0.6
Court day they get 90 - 180 days to vacate.,neutral,en,-0.4
"In the end, the only thing she can really commit to is cycling (unless she kept that low-flow showerhead after turning in her story).",formal,en,0.8
Well u shouldve told her parents if u were a true friend!!!,casual,en,-2.8
It is a lot more fun when we can create victories!,casual,en,-1.2
U r just trying 2 make me jealous.,casual,en,-2.2
I would say spend the least amount of money you can.,neutral,en,0.2
PROTOCOL No. 1 1.,casual,en,-1.0
"certainly every day gets boring, I will grant you that.",casual,en,-1.8
Vishnu... god of all earths,casual,en,-1.0
The Court will be releasing the opinions at 11:00 a.m.,formal,en,2.0
You come off shady and I know you are a bigot!!!!,casual,en,-2.2
"Separately, the Electoral Commission is investigating whether donations from Ashcroft's company to the Tory party comply with electoral law.",formal,en,1.2
than if she comes back and you still want he good.,casual,en,-2.6
That is definitely one side of the story,casual,en,-0.8
Have a good day!,neutral,en,-0.4
"Mark Zuckerberg on how to build hacker culture inside a company - ""It's just better to just launch and have something cool that you can fix over time.""",neutral,en,-0.4
"""The churches can scream and yell, but I thought at the end of the day if you proved yourself a good neighbor, people would get past that,"" Hubbard said.",neutral,en,0.0
Remove pie shell from freezer.,neutral,en,0.2
"Under the Senate Finance bill, which has by far the least generous subsidies, that family would have to pay $362 a month, according to charts compiled by Community Catalyst, a national health care advocacy group based in Boston.",neutral,en,0.4
i would smoke a lucky strike,casual,en,-1.2
What is involved in the gospel tone of Nietzsche's message?,formal,en,1.6
"7:16: We've been honing our act, and we finally got 4 little girls to laugh.",casual,en,-1.0
"3) When you look at the past six years from '96-'02, you will see that Florida has seen 84 percent of its clients transition to those receiving benefits.",formal,en,1.6667
Those Curious New Cults in the 80's.,casual,en,-1.25
Here a crew of reservists with the Navy cleaned and re-cleaned the same section spotless hallway on a brand new ship to pass the time.,neutral,en,0.0
Every one simply adores him.,neutral,en,0.2
He told them he would be night-flying the following evening.,neutral,en,0.2
"Sir, I do realize what strong language I'm using, but I was born and reared here.",formal,en,0.6667
this is a huge advantage since shirts are easy to stain.,casual,en,-1.2
"We're virtual hands, but we count.",casual,en,-1.4
"Sneezing, coughing, runny watery eyes or eyes fille with pus.",casual,en,-1.2
I know this is the subject of much talk and has everybody in a lather.,neutral,en,0.2
"Put simply, ""Love is Law, Law is Love.""",neutral,en,0.0
i thought they were going to kill me.,casual,en,-2.0
"The fourth typhoon to whip the Philippines in a month lashed the capital and nearby provinces Saturday, leaving fresh floods and new misery before blowing out of the country.",formal,en,1.4
Think about that.,casual,en,-2.5
"Correction, according to this source M stars are the most common.",formal,en,1.8
From the fine track record you have so far I am sure that you have reasons.,neutral,en,0.2
When your too old to walk door to door.,casual,en,-2.4
"In 2001 it ranked 4 on California's Academic Performance Index (API) 1 to 10 scale, 10 being best.",formal,en,1.5
It is the best!,casual,en,-1.2
"Annual spending by the national security state (when you add in the spending that's outside the ""regular"" Pentagon budget) is almost as high as the $900 billion ten year price tag for a universal health care bill.",formal,en,1.4
"The counterinsurgency campaign, called Operation Green Hunt, calls for sending police and paramilitary forces into the jungles to confront the Maoists and drive them out of newer footholds toward remote forest areas where they can be contained.",formal,en,0.6
Scozzafava's decision to suspend her campaign could put Hoffman over the top.,formal,en,2.0
It's all about personality.,neutral,en,-0.2
Here are the songs on the sex in the city sound tracks.,casual,en,-0.6
no way they was destroyed,casual,en,-2.8
I even like the laws over here and wish my homecountry would have them.,casual,en,-0.6
leprechauns... coz they are uglier...,casual,en,-3.0
Almost certainly.,neutral,en,-0.25
"Well, here it is.",casual,en,-2.25
You make a big presumtion that there is a heaven.,formal,en,1.4
It teaches them about responsibilty and nothing in life is free.,neutral,en,0.0
"The remarkable achievement of LCDR Bulkeley's command in damaging or destroying a notable number of Japanese enemy planes, surface combatant and merchant ships, and in dispersing landing parties and land-based enemy forces during the 4 months and 8 days of operation without benefit of repairs, overhaul, or maintenance facilities for his squadron, is believed to be without precedent in this type of warfare.",formal,en,0.6
employers may ask for an explanation.,neutral,en,0.0
i prefer braids because relaxers are too strong for my hair.,casual,en,-1.0
"National Drug Policy Director Barry R. McCaffrey reiterated his opposition yesterday, saying the initiative ""flies in the face"" of findings issued this year by the National Academy of Sciences' Institute of Medicine.",formal,en,2.5
ares actually free and there is no charge at all.,casual,en,-2.6
You're responded to your daughter's needs.,casual,en,-1.25
My family made an Advent chain.,neutral,en,0.0
baking powder 2 eggs 2/3 c. milk 1/3 c. water 1/2 tsp.,neutral,en,0.25
"Nikon Learn and Explore: It's heavily branded and obviously intended to promote the Nikon name, but hey who cares: Nikon's Learn and Explore app is actually a great, free photography primer no matter what kind of camera you carry.",casual,en,-1.4
Friends said it was usual for him to work late into the night.,formal,en,0.6
I'm 11 and I' m only 76 POUNDS!,casual,en,-2.6
"Karan Horan was hired on May 22, 2001, she never filed Change of Counsel, never performed her duties as my attorney.",formal,en,1.8
Overseas companies are banned from making donations to political parties in Britain.,formal,en,0.6
IN the 80's it had to be either Transformers or T.M.N.T.,casual,en,-1.2
"Other candidates include Rick Rodriguez, a 24-year Houston police officer, and Lonnie Allsbrooks, the owner of Beer Island in the Heights.",formal,en,0.6
A committee of scientists advising the Department of Health is expected to recommend that the vaccination of 10 to 18-year-olds begins by the end of the year.,formal,en,1.8
Gifted What's the difference between a lawn mower and a soprano sax?,casual,en,-2.0
Hosenki and the Last Shard 145.,formal,en,1.5
Find it at walmart,casual,en,-2.0
"The bombings killed at least 160 people, the deadliest attacks in Iraq since 2007.",neutral,en,0.2
"A search was also continuing Saturday for the missing boater, David Jines, Castillo said.",formal,en,1.8
"Infantry, Armor, Cavalry or Artillery.",casual,en,-0.6667
"Madigan and Cullerton -- as well as reluctant Republican leaders, Sen. Christine Radogno of Lemont and Rep. Tom Cross of Oswego -- would be allowed to spend unlimited sums of money from their special leadership campaign accounts on individual legislators or candidates in highly competitive general election races.",formal,en,0.8
Tuel was also picked off twice.,neutral,en,-0.2
"Thanks, all.",casual,en,-1.25
"But, in an editorial published by Mr Castro in all state media, he suggests more US visitors mean more swine flu.",formal,en,0.6
"You would think that John Ford would have jumped at the chance to make a movie about Bulkeley, but it took several years of cajoling to get him to agree to direct Expendable.",formal,en,1.4
ALL THE TIME.,casual,en,-1.25
"She later won more than $1 million in a lawsuit against some of Lozano's family members over his escape, but that was overturned on appeal .",neutral,en,0.4
It emerged last night that Miliband has held secret talks with senior politicians in Brussels about running for the job.,formal,en,1.2
I don't see why not.,casual,en,-2.6
"Once considered Robin Hood figures, the Maoists claim to represent the dispossessed of Indian society, particularly the indigenous tribal groups, who suffer some of the country's highest rates of poverty, illiteracy and infant mortality.",formal,en,1.8
Run it in safe mode.,neutral,en,0.4
"Gateway Pundit: Clinton ""[a]dmits"" ""that the democrats tax everything that moves.""",formal,en,0.6
I'm not saying to go out and get revenge but stand your ground.,casual,en,-1.0
We urge you to support the proposed slow - growth order which will give Collier County time to implement necessary water management and wetland preservation.,formal,en,2.0
A convicted rapist who fled before police arrived to arrest him on new rape charges was arrested Saturday in his inner-city neighborhood after police found six decomposing bodies at his home.,formal,en,1.8
"Instead, they're often dozens (or even hundreds) of pages written in some variation of English that I like to think of as accounting-speak mixed with lawyer-speak.",formal,en,0.6
only if its a boy but if it is a girl shemna,casual,en,-1.8
"If it smells bad, don't eat it.",casual,en,-1.4
see how the answer is different?,casual,en,-0.8
"""When you take care of the garden, you forget the war. But when the situation is good, you're too busy with work.""",neutral,en,0.0
"""I did not come to bring peace, but a sword.""",formal,en,0.6
I am excited about the prospect that it will bring.,neutral,en,0.0
"""They're going to Baxdo,"" he said.",casual,en,-2.0
that's why you asked this question,casual,en,-1.8
pdf manual for that sub.,casual,en,-1.25
"do they tell you when they do this, I am not for sure",casual,en,-1.25
Anyone calling it St. Jean Baptiste Day will be given a stern talking - to.,neutral,en,0.2
It only benefits the welfare mamas and the deadbeat dads.,casual,en,-1.6
there you go here are your lyrics i love the movie,casual,en,-2.6
"And when they get this healthcare bill, if they do, that's the easiest, fastest way for them to be able to regulate every aspect of human behavior, because it'll all have some related cost to healthcare: what you drive, what you eat, where you live, what you do.",neutral,en,0.2
"Do you mean ""when was Napoleon born""???",neutral,en,0.2
"Its just like a curling iron, The effects only last so long.",neutral,en,0.0
2. What the hell isn't he talking about?,casual,en,-2.8
Insane people come in all colors and from all countries,casual,en,-1.0
It's not awful everywhere.,casual,en,-1.4
"When I introduced myself and requested a personal meeting to discuss the solution to the FCAT problem, you handed me your business card and asked that I e - mail you.",formal,en,2.0
"(NY Daily News, Feb. 28, 1994, p. 6).",formal,en,1.25
comes the reply.,casual,en,-2.0
"""While cocaine is expensive, it is not out of reach for the middle classes with two incomes.""",neutral,en,-0.2
This note is an automatic response which serves as an immediate means to acknowledge our receipt of your message.,formal,en,1.25
It's a good question.,neutral,en,0.2
"As with the Android version, the app overlays all kinds of information onto a live view of the world around you.",formal,en,1.6
"The election is on Jan. 17, and Ms. Tymoshenko formally registered as a candidate on Saturday.",casual,en,-0.8
No training is worth that.,neutral,en,-0.2
"In 1987, I was named Chief of Mission and Representative to the United States for the Inter - American Institute for Cooperation on Agriculture (IICA), a specialized agency for the OAS dealing with agricultural development in the Hemisphere.",formal,en,2.4
Depends how long it was in the first place!!!!!,casual,en,-1.8
"With the government offensive drawing closer, the people who feel most at risk are the tribal villagers who live in the forests of Chattisgarh, where the police and Maoists, sometimes called Naxalites, are already skirmishing.",formal,en,1.4
"In the final analysis, the Republican Party could not control itself.",formal,en,0.8
Alistair Darling is to trigger a banking revolution in the next few days that will see well-known names return to the High Street.,formal,en,0.8
I prefer long sentences and the death penalty for gang bangers.,neutral,en,0.0
The App Store is where the action is.,neutral,en,0.0
"Peco Energy gets $200M 'smart-grid' grant: Peco Energy Co. was awarded a $200 million federal stimulus grant today that will allow it to speed up deployment of ""smart-grid"" technology, including 600,000 advanced electric meters in the next three years.",formal,en,1.2
i have bad hand writing so i only write one way only the ugly style,casual,en,-2.8
"One day Jefferson had business to discuss and was told by O'Quinn to meet him at the warehouse, not the office.",formal,en,1.4
Gothic/horror fans love it.,neutral,en,0.4
simply scroll up once you submit your answer and the page return.,casual,en,-0.8
"There have been numerous allegations of abuses by the de facto government, including arbitrary detentions and the use of excessive force by troops.",neutral,en,0.4
"- ""What are my abilities?""",casual,en,-1.0
"everything they tried, worked out",casual,en,-1.6
too sweet for me... but my daughter loves them,casual,en,-1.2
"The farming family raised cotton, soybeans and cattle.",formal,en,0.6
"Pets: George, Maggie Mae, SallyPeanut, Gidget, Woody, Emily",casual,en,-1.0
both about 11 months 4.,casual,en,-2.0
"""The bay is huge and we all use it, so it is important to keep it clean,"" Tenn said as she stared out at the booms laid out in the water protecting the bird sanctuary.",neutral,en,0.2
"The same concept but as a ""sunken"" corridor thru NE 5th and 6th Streets to/from I-95 could be an alternative.",formal,en,0.8
Figures released last week show that children under the age of 15 account for a fifth of all swine flu hospital admissions.,formal,en,2.0
I haven't met you.......,casual,en,-1.4
Depends on your lease agreement.,neutral,en,-0.2
thank you Jim.,casual,en,-1.25
It began when Hebert met Lozano in college.,neutral,en,-0.4
Hague's visit to Washington last month was described in one Tory-supporting newspaper as the most comprehensive US visit by a shadow foreign secretary since Labour came to power in 1997.,formal,en,1.2
* P. Platyhelminthes - Excretory system of protonephridia.,formal,en,1.0
Everything he does makes me smile!,formal,en,0.8
"The pair, both played by Patty Duke, were matching bookends, different as night and day.",formal,en,0.6
"""Unfortunately, we haven't been able to find her yet, but we are not going to stop fighting,"" Olson said.",neutral,en,0.4
"A full review with performance benchmarks will be presented next week, so present any questions you'd like to see answered.",formal,en,2.2
"You will be satisfying the thirst, which is confused for hunger.",formal,en,1.0
The article is at < http://forerunner.com/fyi/news/fyi051302.htm > http://forerunner.com/fyi/news/fyi051302.htm I plan to let people know it's there on Monday.,neutral,en,-0.5
For all I know he might think you guys are just friends.,casual,en,-2.2
Berthy and I and advocates and consumers from South Florida met with Senator Mario Diaz- Balart.,formal,en,0.75
"I sent a letter to you on November 19, 2002 pertaining to the support of the Florida Veterans and the National Veteran's Voting Bloc Pledge you took in supporting Veterans issues here in Florida.",formal,en,1.8
"Also, children born in the marriage create another situation.",formal,en,0.8
"Clearly, there are additional improvements in REDUX and future pay raises that TROA would like to see added when the House and Senate meet in the next couple of months to resolve the differences in the two bills and we will be doing all we can, with your support, to make that happen.",formal,en,1.4
This will allow me to spread the word about the importance of taking care of your health.,formal,en,0.8
"Plenty of fluids, water is best, paracetamol and sleep.",formal,en,1.6
Most are made of an aluminum alloy.,neutral,en,0.0
The first Clerks was in black and white.,formal,en,1.2
"They're not buying an album, raving about it, and losing interest after a few months, they're constantly spreading my name to their Twitter followers, coworkers, pets, etc.",casual,en,-0.6
< jeb@jeb.org > 04/28/99 10:17PM >> > thanks T.K. I will look at the bill next week.,casual,en,-1.75
I have recently been made aware that there is talk of piping an outlandish amount of water from the Suwannee River down to Tampa.,formal,en,1.6
"""There were big arguments over here about how to handle that,"" Minkoff said.",neutral,en,0.4
Showing initiative and that like.,casual,en,-1.2
Listing on promotional materials.,neutral,en,-0.2
"The company, who have exported their hugely successful formula around the world, wanted Mr Blair to use his international political and diplomatic clout to 'open doors' for them.",formal,en,0.6
"3) Whatever it is, keep it small, private and intimate.",neutral,en,0.0
"Once an area is cleared, the plan also calls for introducing development projects such as roads, bridges and schools in hopes of winning support of the tribal people.",formal,en,1.0
"The short counter - point to this and the statement ""the physical and biological performance measures and targets used to evaluate"" is that no system - wide measures and targets have been set, thus no numerical evaluation is possible.",formal,en,2.2
I already knew about Whitney and Bobby.,neutral,en,-0.2
"Unlike more strigent requirements in the original CDC experimental design, the new waiver templates will remove requirements for randomization of participants and it also gives the State the option of ""cashing out"" certain state plan services such as DME, home health and transportation.",formal,en,2.4
"But the bottom line for Massachusetts is hard to quantify because the state has developed its system through a special arrangement with the federal government, known as a Medicaid ""waiver,"" outside of the regular Medicaid rules.",formal,en,0.6
they will put their trust in the Lord.,neutral,en,0.0
"The very same GOP old hands opted for insider Jim Tedisco over Betty Little in that race and Tedisco got beaten, hindsight suggested Little would have won hands down.",formal,en,1.8
Then Mr Hoffman and Mr Arnold want to control the water of Florida to use for more development?,neutral,en,0.5
let them cook at least 3 hrs.depending how meaty they are.,casual,en,-0.8
"Having been erased, The document you're seeking must now be retyped.",formal,en,1.8
"But one month after Google Wave was opened to tens of thousands of people, how are people using it now?",formal,en,1.4
I grew up in a Baptist church.,neutral,en,0.0
"The White House said on Friday the stimulus had directly saved or created more than 640,000 jobs so far, based on data about who had received loans or grants through the American Recovery and Reinvestment Act.",formal,en,1.4
Who will join?,casual,en,-2.4
"Samsung Electronics Co., Asia's biggest maker of chips, flat screens and mobile phones, said Oct. 30 profit tripled to a quarterly record.",formal,en,1.2
Internet file server (ftp) sites / 6.,casual,en,-0.6667
"3) ""Great beer and great wine are on the same team.""",casual,en,-1.6
"To remove your entire account, please visit our Account Deletion page.",formal,en,2.0
There you will see all your questions listed.,formal,en,0.8
Raoul Duke: You're doomed.,casual,en,-1.6
"Take vitamins, eat right, and you'll be fine!",neutral,en,0.0
"According to the complaint, Yee did not make any trades himself.",formal,en,0.8
"His line for the night was 22 points, 8 rebounds, 4 assists, and 3 steals.",neutral,en,0.2
"A university-educated engineer, Montes got his start in the late 1980s, and quickly rose to prominence, styling himself after Zapata, the Mexican revolutionary land reform hero, and recovering thousands of acres of property for union members.",formal,en,2.0
"To them it is right, the only right way.",casual,en,-1.6
He called his biggest grab luck.,casual,en,-2.0
"""We find that people who complete a normal playthrough, they go back and instantly start on hard. They look at the trophies. They look for more things to do in the game, and trophies help to add that value.""",neutral,en,-0.2
"""They understood, just like I do,"" he said.",casual,en,-1.6
"Taking a tough stance, home minister P Chidambaram has warned Pakistan against meddling in India's affairs and said any more terror attack from that country will be retaliated ""very strongly"".",formal,en,0.8
"There are many such examples emerging in the app store (I am T-Pain, TapTap and many more).",neutral,en,0.2
Too many fish = too much ammonia which will end up killing the fish.,neutral,en,0.0
"June Middleton was paralysed when she entered the respiratory chamber in 1949, aged 23, and doctors gave her a slim chance of survival.",neutral,en,0.2
"Climate change is deepening the problem, making seasonal rains less reliable and driving up average temperatures in some areas, said Jochen Renger, a water resources specialist with the German government's technical assistance arm, who has been advising the water ministry for five years.",formal,en,2.0
If you do stick it out you'll be treated to some unusually candid discussion of Josh's facial hair and other more pertinent questions picked from the USTREAM discussion that will almost certainly frighten you straight.,neutral,en,-0.4
"It is widely assumed at Westminster that the climate change secretary, who is more popular among backbenchers than his sibling, would not run against his older brother.",formal,en,1.8
Must weigh thirty pounds... Connor: Shhh.,casual,en,-2.2
This never proved to be the case.,formal,en,2.0
"Please, protect what God gave us.",neutral,en,-0.4
This is based on the concept of relative motion.,formal,en,1.2
